"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"438",8131,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"30",25,"1.8","4 - seriously damaged","Looting",0,NA,472316.406278832,4697556.61874475,c(472316.406278832, 4697556.61874475)
"439",8351,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"30",NA,"3","2 - minor damage","Post-depositional",0,NA,463287.503257481,4706767.00654488,c(463287.503257481, 4706767.00654488)
"440",8132,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",35,"4.5","2 - minor damage","Construction",0,NA,472336.238572026,4697783.94389548,c(472336.238572026, 4697783.94389548)
"441",8133,"Legacy verification","Burial Mound","Other","Other",NA,"45",40,"1","2 - minor damage","Other",0,NA,471644.857450414,4696815.33675706,c(471644.857450414, 4696815.33675706)
"442",8352,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"24",NA,"1.3","2 - minor damage","Agriculture",0,NA,462164.67552406,4705897.80186553,c(462164.67552406, 4705897.80186553)
"443",8134,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",30,"1.8","3 - damaged","Looting",0,NA,471046.85035298,4697929.1934736,c(471046.85035298, 4697929.1934736)
"444",8353,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",NA,"3.2","2 - minor damage","Looting",0,NA,462155.365124185,4705833.72109331,c(462155.365124185, 4705833.72109331)
"445",8135,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",13,"1","4 - seriously damaged","Looting",0,NA,471246.82535477,4697994.2248211,c(471246.82535477, 4697994.2248211)
"446",8136,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"45",40,"1.8","2 - minor damage","Other",0,NA,470740.507440095,4697786.26763915,c(470740.507440095, 4697786.26763915)
"447",8354,"Legacy verification","Burial Mound","Perennial agriculture","Pasture",NA,"20",NA,"1","2 - minor damage","Road cut",0,NA,463408.178557503,4706170.19638609,c(463408.178557503, 4706170.19638609)
"448",8355,"Legacy verification","Burial Mound","Perennial agriculture","Scrub",NA,"26",NA,"2","2 - minor damage","Other",0,NA,463399.531769676,4706203.59884711,c(463399.531769676, 4706203.59884711)
"449",8137,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"20",15,"0.3","5 - extinct or near extinct","Construction",0,NA,470539.649203827,4695686.55943009,c(470539.649203827, 4695686.55943009)
"450",8356,"Legacy verification","Burial Mound","Perennial agriculture","Pasture",NA,"26",20,"2","1 - pristine","Looting",0,NA,463450.59215477,4706185.47187761,c(463450.59215477, 4706185.47187761)
"451",8138,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"40",35,"0.3","5 - extinct or near extinct","Agriculture",0,NA,467846.554805873,4696857.18169183,c(467846.554805873, 4696857.18169183)
"452",8357,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"32",NA,"3","1 - pristine","No observation",0,NA,465194.875299223,4706390.45759379,c(465194.875299223, 4706390.45759379)
"453",8139,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Construction",0,NA,467486.276298046,4696918.19524175,c(467486.276298046, 4696918.19524175)
"454",8140,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",NA,"0",0,"0","5 - extinct or near extinct","Construction",0,NA,466714.731672487,4698466.47793242,c(466714.731672487, 4698466.47793242)
"455",8358,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,464091.819097667,4706373.7456817,c(464091.819097667, 4706373.7456817)
"456",8142,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"40",35,"4","2 - minor damage","Looting",0,NA,467156.757855888,4699046.48734148,c(467156.757855888, 4699046.48734148)
"457",8143,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",50,"0.8","4 - seriously damaged","Agriculture",0,NA,467285.651442205,4699542.39509442,c(467285.651442205, 4699542.39509442)
"458",8360,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",NA,"1.4","3 - damaged","Agriculture",0,NA,478724.581963987,4720927.81847487,c(478724.581963987, 4720927.81847487)
"459",8361,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",NA,"1.2","4 - seriously damaged","Excavation",0,NA,478506.537256308,4720808.77936662,c(478506.537256308, 4720808.77936662)
"460",8145,"Legacy verification","Burial Mound","Perennial agriculture","Perennial agriculture",NA,"60",50,"3.5","3 - damaged","Agriculture",0,NA,477150.283482592,4716049.06870559,c(477150.283482592, 4716049.06870559)
"461",8146,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,476947.119030463,4716101.99194679,c(476947.119030463, 4716101.99194679)
"462",8362,"Legacy verification","Burial Mound","Perennial agriculture","Scrub",NA,"35",NA,"3.5","3 - damaged","Road cut",0,NA,477723.097614138,4720973.41289499,c(477723.097614138, 4720973.41289499)
"463",8363,"Legacy verification","Burial Mound","Perennial agriculture","Scrub",NA,"35",NA,"4","1 - pristine","Post-depositional",0,NA,477649.990893368,4721101.41374012,c(477649.990893368, 4721101.41374012)
"464",8147,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"60",50,"3.5","3 - damaged","Agriculture",0,NA,478456.947206206,4715723.53813548,c(478456.947206206, 4715723.53813548)
"465",8364,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"1.4","3 - damaged","Agriculture",0,NA,478351.19394493,4721156.0327554,c(478351.19394493, 4721156.0327554)
"466",8365,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"1.1","3 - damaged","Agriculture",0,NA,478406.787334628,4721170.31935759,c(478406.787334628, 4721170.31935759)
"467",8366,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"45",NA,"6","2 - minor damage","Excavation",0,NA,478467.168738987,4721210.41447063,c(478467.168738987, 4721210.41447063)
"468",8148,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,477957.313059769,4715836.30623591,c(477957.313059769, 4715836.30623591)
"469",8367,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"35",30,"2.7","2 - minor damage","Construction",0,NA,478488.377535748,4721296.5187472,c(478488.377535748, 4721296.5187472)
"470",8368,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"0.5","4 - seriously damaged","Agriculture",0,NA,478493.642335896,4721160.71739979,c(478493.642335896, 4721160.71739979)
"471",8369,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.65","3 - damaged","Agriculture",0,NA,478599.278392274,4721185.11194184,c(478599.278392274, 4721185.11194184)
"472",8370,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"1.8","2 - minor damage","Agriculture",0,NA,478584.25814312,4721186.46417819,c(478584.25814312, 4721186.46417819)
"473",8371,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"33",NA,"1.6","3 - damaged","Agriculture",0,NA,478627.307881497,4721260.57658456,c(478627.307881497, 4721260.57658456)
"474",8372,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"30",NA,"6.5","1 - pristine","Post-depositional",0,NA,478647.258482268,4721203.41927968,c(478647.258482268, 4721203.41927968)
"475",8373,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"26",NA,"1","3 - damaged","Agriculture",0,NA,478691.156171524,4721232.00093092,c(478691.156171524, 4721232.00093092)
"476",8149,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"36",30,"3","4 - seriously damaged","Looting",0,NA,475933.06731553,4712588.04603483,c(475933.06731553, 4712588.04603483)
"477",8374,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.5","3 - damaged","Agriculture",0,NA,478748.957306506,4721233.90113608,c(478748.957306506, 4721233.90113608)
"478",8375,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"26",NA,"1.3","3 - damaged","Agriculture",0,NA,478802.44734793,4721245.52788824,c(478802.44734793, 4721245.52788824)
"479",8376,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",NA,"1.45","2 - minor damage","Agriculture",0,NA,478866.31627636,4721223.9838902,c(478866.31627636, 4721223.9838902)
"480",8377,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"25",NA,"3.5","2 - minor damage","Looting",0,NA,478932.369283646,4721297.05758373,c(478932.369283646, 4721297.05758373)
"481",8150,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",55,"1.5","3 - damaged","Agriculture",0,NA,475844.274714238,4711752.06024896,c(475844.274714238, 4711752.06024896)
"482",8378,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"1.3","3 - damaged","Agriculture",0,NA,478825.001832779,4721306.06263121,c(478825.001832779, 4721306.06263121)
"483",8379,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.3","3 - damaged","Agriculture",0,NA,478731.405766496,4721349.94773421,c(478731.405766496, 4721349.94773421)
"484",8380,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"18",NA,"0.8","4 - seriously damaged","Agriculture",0,NA,478719.885910306,4721393.63944953,c(478719.885910306, 4721393.63944953)
"485",8381,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","No observation",0,NA,478998.367519144,4721381.46617886,c(478998.367519144, 4721381.46617886)
"486",8151,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"0.8","3 - damaged","Agriculture",0,NA,476659.209211989,4712925.84396171,c(476659.209211989, 4712925.84396171)
"487",8152,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",35,"1","4 - seriously damaged","Agriculture",0,NA,477794.404517551,4713148.79124405,c(477794.404517551, 4713148.79124405)
"488",8153,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",55,"0.8","4 - seriously damaged","Agriculture",0,NA,475068.712930918,4713841.87789654,c(475068.712930918, 4713841.87789654)
"489",8154,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",55,"1","4 - seriously damaged","Agriculture",0,NA,472805.869810186,4715990.22426179,c(472805.869810186, 4715990.22426179)
"490",8384,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"25",NA,"2.5","2 - minor damage","Anthropogenic",0,NA,477664.831926127,4722134.72243482,c(477664.831926127, 4722134.72243482)
"491",8385,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"30",NA,"3","2 - minor damage","Looting",0,NA,477675.724796951,4722032.17266746,c(477675.724796951, 4722032.17266746)
"492",8155,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,474557.794241906,4717838.07153917,c(474557.794241906, 4717838.07153917)
"493",8386,"Legacy verification","Extinct Burial Mound","Scrub","Pasture",NA,"30",NA,"3","5 - extinct or near extinct","Urban development",0,NA,477683.734470827,4721977.04635554,c(477683.734470827, 4721977.04635554)
"494",8156,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",60,"0.8","4 - seriously damaged","Agriculture",0,NA,475207.949246832,4717685.34424535,c(475207.949246832, 4717685.34424535)
"495",9586,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"45",45,"7","2 - minor damage","Looting",0,NA,468262.304151316,4685172.1385389,c(468262.304151316, 4685172.1385389)
"496",9587,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"30",30,"2","4 - seriously damaged","Agriculture",0,NA,468291.038538277,4685248.39461574,c(468291.038538277, 4685248.39461574)
"497",9588,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"45",40,"7","2 - minor damage","Looting",0,NA,468127.450192574,4684968.25894983,c(468127.450192574, 4684968.25894983)
"498",8387,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"33",NA,"2.8","2 - minor damage","Looting",0,NA,474325.900454107,4690981.96482896,c(474325.900454107, 4690981.96482896)
"499",8157,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",50,"0.8","4 - seriously damaged","Agriculture",0,NA,474947.473183305,4691268.01523234,c(474947.473183305, 4691268.01523234)
"500",9589,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"15",13,"1","2 - minor damage","Post-depositional",0,NA,468049.788157039,4684848.36755908,c(468049.788157039, 4684848.36755908)
"501",8389,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",NA,"1","3 - damaged","Agriculture",0,NA,474221.338038454,4690916.66365329,c(474221.338038454, 4690916.66365329)
"502",9590,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"19",18,"1.5","2 - minor damage","Post-depositional",0,NA,468023.671458327,4684781.60424235,c(468023.671458327, 4684781.60424235)
"503",8390,"Legacy verification","Burial Mound","Annual agriculture","Other",NA,"32",NA,"0.8","4 - seriously damaged","Road cut",0,NA,474089.406275127,4690957.9471234,c(474089.406275127, 4690957.9471234)
"504",8391,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",NA,"1.5","3 - damaged","Agriculture",0,NA,474000.34842697,4690909.19644018,c(474000.34842697, 4690909.19644018)
"505",9591,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"20",20,"1.5","2 - minor damage","Agriculture",0,NA,467740.928898927,4684136.99939932,c(467740.928898927, 4684136.99939932)
"506",8158,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",30,"1","1 - pristine","No observation",0,NA,480532.485900715,4695137.24695613,c(480532.485900715, 4695137.24695613)
"507",9592,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"18",18,"1.1","2 - minor damage","Agriculture",0,NA,467737.889792048,4683859.66742866,c(467737.889792048, 4683859.66742866)
"508",9593,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"16",16,"0.9","3 - damaged","Agriculture",0,NA,467741.05261764,4683764.73368166,c(467741.05261764, 4683764.73368166)
"509",8392,"Legacy verification","Burial Mound","Annual agriculture","Other",NA,"35",NA,"1.2","4 - seriously damaged","Construction",0,NA,473034.670572593,4690768.351774,c(473034.670572593, 4690768.351774)
"510",9594,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"17",17,"0.9","2 - minor damage","Agriculture",0,NA,467750.735359325,4683731.33131809,c(467750.735359325, 4683731.33131809)
"511",9595,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"14",14,"0.8","2 - minor damage","Agriculture",0,NA,467714.551580069,4683729.31473742,c(467714.551580069, 4683729.31473742)
"512",9596,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"17",17,"0.9","2 - minor damage","Agriculture",0,NA,467689.932608011,4683664.4967421,c(467689.932608011, 4683664.4967421)
"513",8393,"Legacy verification","Burial Mound","Annual agriculture","Other",NA,"30",NA,"1.2","4 - seriously damaged","Construction",0,NA,472530.146416601,4690134.59282684,c(472530.146416601, 4690134.59282684)
"514",8159,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"35",25,"2.5","3 - damaged","Looting",0,NA,478210.925362276,4690944.91279692,c(478210.925362276, 4690944.91279692)
"515",9597,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"24",24,"3.5","2 - minor damage","Agriculture",0,NA,467908.607284797,4684556.72695929,c(467908.607284797, 4684556.72695929)
"516",8394,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,472398.365596591,4690024.55962367,c(472398.365596591, 4690024.55962367)
"517",9598,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",18,"1.6","2 - minor damage","Agriculture",0,NA,467582.855443784,4684648.10759999,c(467582.855443784, 4684648.10759999)
"518",8395,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",NA,"2.5","3 - damaged","Agriculture",0,NA,471824.539660612,4689525.11627066,c(471824.539660612, 4689525.11627066)
"519",9599,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"29",29,"5","3 - damaged","Looting",0,NA,467515.757591864,4684680.02821278,c(467515.757591864, 4684680.02821278)
"520",8396,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,471712.585623367,4688891.04130134,c(471712.585623367, 4688891.04130134)
"521",8160,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",40,"3.5","2 - minor damage","Animal activity",0,NA,476717.900974709,4691563.52448542,c(476717.900974709, 4691563.52448542)
"522",9600,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",17,"1.6","3 - damaged","Agriculture",0,NA,467225.258906916,4685138.30409669,c(467225.258906916, 4685138.30409669)
"523",8397,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",NA,"2.3","3 - damaged","Agriculture",0,NA,471460.803885398,4688262.39467552,c(471460.803885398, 4688262.39467552)
"524",9601,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"24",20,"3.5","3 - damaged","Looting",0,NA,466895.399383715,4685357.6562901,c(466895.399383715, 4685357.6562901)
"525",8161,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"50",45,"2","0 - No observation","No observation",0,NA,476991.700692832,4691395.39657615,c(476991.700692832, 4691395.39657615)
"526",9602,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",15,"0.4","3 - damaged","Agriculture",0,NA,466938.920253515,4685363.10834343,c(466938.920253515, 4685363.10834343)
"527",9603,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",15,"0.4","3 - damaged","Agriculture",0,NA,467025.299787452,4685330.14090492,c(467025.299787452, 4685330.14090492)
"528",8398,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"27",NA,"1.7","4 - seriously damaged","Agriculture",0,NA,470974.612419183,4688535.33296725,c(470974.612419183, 4688535.33296725)
"529",8399,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.4","4 - seriously damaged","Agriculture",0,NA,470908.280311337,4688507.43895397,c(470908.280311337, 4688507.43895397)
"530",8162,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",50,"0.8","4 - seriously damaged","Looting",0,NA,476348.52490791,4690821.14272483,c(476348.52490791, 4690821.14272483)
"531",8400,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"34",NA,"2","3 - damaged","Agriculture",0,NA,470652.220758768,4688405.41619937,c(470652.220758768, 4688405.41619937)
"532",9604,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",19,"1.6","3 - damaged","Agriculture",0,NA,467965.18949102,4685488.33666267,c(467965.18949102, 4685488.33666267)
"533",9605,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",15,"1.5","3 - damaged","Agriculture",0,NA,468324.590803515,4686609.74247998,c(468324.590803515, 4686609.74247998)
"534",9606,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"20",18,"1.9","2 - minor damage","Agriculture",0,NA,468131.320362023,4686902.49481128,c(468131.320362023, 4686902.49481128)
"535",9607,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"20",20,"0.8","2 - minor damage","Agriculture",0,NA,467917.590426268,4687152.12154325,c(467917.590426268, 4687152.12154325)
"536",9608,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"26",24,"2","4 - seriously damaged","Looting",0,NA,467875.19745622,4687214.53585626,c(467875.19745622, 4687214.53585626)
"537",8401,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"0.8","4 - seriously damaged","Agriculture",0,NA,470662.869812788,4687144.21496302,c(470662.869812788, 4687144.21496302)
"538",9609,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",22,"2","3 - damaged","Looting",0,NA,467941.121966786,4687185.03765849,c(467941.121966786, 4687185.03765849)
"539",8163,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",55,"0.5","4 - seriously damaged","Agriculture",0,NA,475445.479067803,4689748.1371404,c(475445.479067803, 4689748.1371404)
"540",9610,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"18",17,"1.4","3 - damaged","Agriculture",0,NA,467979.908386977,4687176.22714093,c(467979.908386977, 4687176.22714093)
"541",9611,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"27",25,"2.8","3 - damaged","Looting",0,NA,467942.075665539,4687252.33118123,c(467942.075665539, 4687252.33118123)
"542",9612,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"23",22,"2","4 - seriously damaged","Looting",0,NA,467947.906570914,4687293.7505422,c(467947.906570914, 4687293.7505422)
"543",9613,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",23,"2.1","2 - minor damage","Agriculture",0,NA,467967.187258564,4687319.94618438,c(467967.187258564, 4687319.94618438)
"544",8165,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"50",50,"4.5","2 - minor damage","Animal activity",0,NA,475932.190859585,4688977.37254429,c(475932.190859585, 4688977.37254429)
"545",8167,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"40",40,"2","3 - damaged","Agriculture",0,NA,474774.651395675,4688978.01570717,c(474774.651395675, 4688978.01570717)
"546",8168,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"60",50,"5","2 - minor damage","Animal activity",0,NA,474828.116616072,4689036.80526143,c(474828.116616072, 4689036.80526143)
"547",8169,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",60,"2.5","2 - minor damage","Agriculture",0,NA,474905.052918719,4689083.12376735,c(474905.052918719, 4689083.12376735)
"548",8170,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",40,"0.4","5 - extinct or near extinct","Agriculture",0,NA,474555.622214416,4687901.43371436,c(474555.622214416, 4687901.43371436)
"549",8172,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,439692.094637698,4687150.68435242,c(439692.094637698, 4687150.68435242)
"550",9616,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",NA,"0",NA,"0","5 - extinct or near extinct","Other",0,NA,438439.646869757,4691388.50622414,c(438439.646869757, 4691388.50622414)
"551",8173,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",35,"1","1 - pristine","No observation",0,NA,440949.440862093,4683603.25467551,c(440949.440862093, 4683603.25467551)
"552",9617,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"30",28,"3.1","4 - seriously damaged","Looting",0,NA,438344.380333857,4691530.50483403,c(438344.380333857, 4691530.50483403)
"553",9338,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"1.2","4 - seriously damaged","Agriculture",200313,NA,438729.6171,4684384.1134,c(438729.6171, 4684384.1134)
"554",9071,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"50",50,"1.5","4 - seriously damaged","Construction",200315,NA,438130.0612,4680948.6004,c(438130.0612, 4680948.6004)
"555",8174,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",30,"1.5","3 - damaged","Agriculture",0,NA,435627.108521274,4684033.32122762,c(435627.108521274, 4684033.32122762)
"556",8175,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"2","3 - damaged","Agriculture",0,NA,435648.470145779,4684043.17483295,c(435648.470145779, 4684043.17483295)
"557",8176,"Survey","Burial Mound","Annual agriculture","Pasture",NA,"45",40,"4.5","3 - damaged","Looting",0,NA,435624.39072606,4684090.16352191,c(435624.39072606, 4684090.16352191)
"558",8177,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"1.8","3 - damaged","Agriculture",0,NA,435619.79293138,4684136.05736726,c(435619.79293138, 4684136.05736726)
"559",8178,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"1.5","3 - damaged","Agriculture",0,NA,435587.901976664,4684181.36782023,c(435587.901976664, 4684181.36782023)
"560",8402,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"28",NA,"1.9","3 - damaged","Construction",0,NA,463806.542791911,4694773.59186309,c(463806.542791911, 4694773.59186309)
"561",8403,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"35",NA,"2.5","2 - minor damage","Looting",0,NA,464451.604793816,4693782.67670351,c(464451.604793816, 4693782.67670351)
"562",8188,"Legacy verification","Burial Mound","Annual agriculture","Other",NA,"45",40,"0.8","3 - damaged","Agriculture",0,NA,475526.310742726,4697105.34964372,c(475526.310742726, 4697105.34964372)
"563",8189,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"0.8","5 - extinct or near extinct","Agriculture",0,NA,475556.792191615,4697052.46960817,c(475556.792191615, 4697052.46960817)
"564",8190,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",40,"0.8","5 - extinct or near extinct","Agriculture",0,NA,475533.490422312,4697001.42122106,c(475533.490422312, 4697001.42122106)
"565",8191,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",35,"0.8","5 - extinct or near extinct","Agriculture",0,NA,475524.37830724,4696955.98615899,c(475524.37830724, 4696955.98615899)
"566",8404,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",NA,"1.5","4 - seriously damaged","Agriculture",0,NA,466158.584636192,4694384.97010522,c(466158.584636192, 4694384.97010522)
"567",8405,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"16",NA,"0.6","4 - seriously damaged","Agriculture",0,NA,467372.373249831,4695192.97536804,c(467372.373249831, 4695192.97536804)
"568",8193,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",40,"1.2","5 - extinct or near extinct","Agriculture",0,NA,474964.138241123,4695091.62489824,c(474964.138241123, 4695091.62489824)
"569",8406,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"20",NA,"1","4 - seriously damaged","Agriculture",0,NA,467386.683622866,4693472.1281583,c(467386.683622866, 4693472.1281583)
"570",8194,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",12,"1.3","5 - extinct or near extinct","Looting",0,NA,474886.57991078,4693729.56500535,c(474886.57991078, 4693729.56500535)
"571",8195,"Survey","Burial Mound","Pasture","Pasture",NA,"35",25,"2","3 - damaged","Looting",0,NA,474950.039837147,4693798.33206361,c(474950.039837147, 4693798.33206361)
"572",8407,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"30",25,"1.75","4 - seriously damaged","Agriculture",0,NA,467427.509395241,4692353.4161171,c(467427.509395241, 4692353.4161171)
"573",8196,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"1.2","4 - seriously damaged","Agriculture",0,NA,475961.022265098,4693309.81798908,c(475961.022265098, 4693309.81798908)
"574",8197,"Legacy verification","Burial Mound","Perennial agriculture","Perennial agriculture",NA,"40",30,"1.2","4 - seriously damaged","Agriculture",0,NA,477123.663805049,4693432.54867051,c(477123.663805049, 4693432.54867051)
