TopoID,TopoNote,TRAP,Source,Type,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,AllNotes,DistTown_m,DistTownBoundary_m,ElevAster_m,SlopeAster_degrees,AspectAster,TRI,TPI,Roughness,Prominence_at250m,TypeCertainty,DistBG_m,AKB,AKBArea,AKBNotes,X,Y,,
NA,NA,8199,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-19,60,2,4,Agriculture,NA,1710.75787777386,1710.75787777386,238.448089599609,2.50139325993301,307.752514867341,0.833084106445313,0.132564544677734,2.95988464355469,61.15,Certain,43499.760587337,10009548,Chelnick,NA,4693999.65499425,476422.114200363,,
NA,NA,8410,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2017-09-19,100,0.5,3,Agriculture,#479-480,3974.26881441882,3974.26881441882,118.456008911133,1.44808726537407,143.92329204043,0.732187271118164,-0.640251159667969,2.26343536376953,70.14,Certain,43746.160829244,NA,NA,NA,4691217.89946622,465329.491019758,,
NA,NA,8411,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-19,25,1.4,3,Agriculture,#481-483,3855.26959436635,3855.26959436635,125.382713317871,9.45864958443141,316.647221766177,3.56524181365967,-0.098902702331543,12.4591293334961,13.67,Certain,43750.1924954295,10009578,Simeonovo,NA,4691240.17470343,465561.900080678,,
NA,NA,8412,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-19,15,0.3,5,Agriculture,#484,3816.1404733493,3816.1404733493,125.030479431152,9.28440107084209,350.22692094476,3.80661392211914,0.240179061889648,10.6918029785156,49.45,Certain,43762.1941438617,10009579,Simeonovo,NA,4691255.07768762,465599.973316999,,
NA,NA,8413,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-19,15,0.3,5,Agriculture,#485,2824.2941389126,2824.2941389126,160,1.21989119029261,343.910906534703,0.583162307739258,0.479291915893555,2.20768737792969,94.95,Certain,43424.1388155604,10009580,Simeonovo,NA,4690981.26710154,466625.827586494,,
NA,NA,8414,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-19,25,1.15,3,Agriculture,#486,2774.78478235897,2774.78478235897,158.286590576172,3.08597309127586,120.416819708038,1.0442008972168,0.165164947509766,3.61892700195313,45.45,Certain,43357.4295712996,10009581,Simeonovo,NA,4690917.58129483,466686.795262869,,
NA,NA,8200,Legacy verification,Burial Mound,Forest,Forest,2017-09-20,10,0.5,5,Looting,NA,434.980671640413,434.980671640413,110.186309814453,2.4122220835904,31.5322367321555,0.984766006469727,0.0399074554443359,3.45041656494141,74.01,Certain,32860.6152908721,10010061,Boyanovo,NA,4680307.70329067,465549.260082728,,
NA,NA,8415,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-20,13,1.1,3,Post-depositional,"grassland,grassland,edge of a cliff!,#504-505",3544.64246061535,3544.64246061535,140.943984985352,2.27145197342971,97.6809420521639,1.08281707763672,0.837596893310547,3.11044311523438,29.14,Certain,36656.0654371334,10009559,Malomir,NA,4683891.41726187,463604.964854087,,
NA,NA,8416,Legacy verification,Extinct Burial Mound,Other,Other,2017-09-20,0,0,5,Excavation,"explain in notes (sand quarry at work,explain in notes,#506",3729.05259816511,3729.05259816511,128.579956054688,4.93679315119485,71.3268781022002,1.66257953643799,0.0129861831665039,5.34909820556641,48.54,Certain,36874.8496532279,10009560,Malomir,NA,4684141.28231468,463808.783460374,,
NA,NA,8417,Legacy verification,Extinct Burial Mound,Other,Other,2017-09-20,0,0,5,Excavation,"explain in notes (sand quarry,explain in notes,#506",3735.63224334475,3735.63224334475,128.579956054688,4.93679315119485,71.3268781022002,1.66257953643799,0.0129861831665039,5.34909820556641,71.33,Certain,36881.4291001081,10009561,Malomir,NA,4684147.75226206,463807.539352061,,
NA,NA,8201,Legacy verification,Surface Scatter,Forest,Forest,2017-09-20,45,8,2,Looting,"overgrown, impossible to be pictured in a better way",2135.42754562142,2135.42754562142,126.025382995605,1.64936127029668,102.589882820595,0.591655731201172,-0.271846771240234,2.40987396240234,30.91,Certain,33365.1163939536,10009627,Karavelovo,Second TRAP number 8034,4680938.93440099,467209.7447859,,
NA,NA,8202,Legacy verification,Burial Mound,Forest,Scrub,2017-09-20,45,5,2,Looting,impossible to make better photo,2102.00613917138,2102.00613917138,129.671249389648,3.6178603490486,122.225939010961,1.18323516845703,0.0117073059082031,4.69215393066406,35.38,Certain,33436.8228993643,10009628,Karavelovo,NA,4681008.07552406,467157.104467315,,
NA,NA,8418,Legacy verification,Surface Scatter,Pasture,Pasture,2017-09-20,100,1,2,Agriculture,"grassland,grassland",3740.90427582553,3740.90427582553,136.824966430664,7.03871043095039,344.975951186064,2.94462966918945,0.239982604980469,8.53646850585938,62.09,Certain,37179.0951882474,NA,NA,NA,4684394.59920619,463431.326909639,,
NA,NA,8203,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-20,50,1.8,4,Agriculture,NA,2278.48645946199,2278.48645946199,140.137878417969,5.68564317389384,248.554722749024,1.8902587890625,-0.311660766601563,5.40615844726563,38.85,Certain,33482.3143357643,2790014,Karavelovo,NA,4681081.7997749,467847.807411494,,
NA,NA,8204,Legacy verification,Burial Mound,Annual agriculture,Scrub,2017-09-20,30,1.2,3,Looting,NA,2992.9982669421,2992.9982669421,106.55655670166,3.16611345911615,166.249744171008,1.31644439697266,0.563520431518555,3.81536865234375,73.65,Certain,39544.0197265599,10009582,Tenevo,NA,4686969.21229903,464997.15313371,,
NA,NA,8419,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2017-09-20,100,0,3,Agriculture,#528-531,3499.04232052937,3499.04232052937,124.824897766113,5.32812092400707,130.797543286185,1.89999103546143,0.219378471374512,7.16893005371094,69.57,Certain,37429.5323867421,NA,NA,NA,4684641.72561616,463390.520466057,,
NA,NA,8205,Legacy verification,Burial Mound,Annual agriculture,Pasture,2017-09-20,20,1.5,3,Other,grassland,3598.85661385472,3598.85661385472,115.867683410645,1.427607659054,315.49906267988,0.553471565246582,-0.273852348327637,1.98943328857422,47.46,Certain,39899.8270230579,10009583,Tenevo,NA,4687393.88968371,465762.756279862,,
NA,NA,8420,Legacy verification,Burial Mound,Scrub,Scrub,2017-09-20,20,3.5,3,Looting,#533-535,3213.20537801213,3213.20537801213,138.882080078125,5.64197798398382,120.887029187732,1.88619232177734,0.245639801025391,7.14195251464844,96.72,Certain,37744.1660153682,10009588,Tenevo,NA,4684959.60363275,463389.501386245,,
NA,NA,8421,Legacy verification,Burial Mound,Scrub,Pasture,2017-09-20,16,2.2,4,Looting,"grassland,#536-537",2999.42226580058,2999.42226580058,135.395919799805,6.09160927404442,20.0077787270222,2.47226142883301,-0.56269645690918,8.27943420410156,40.94,Certain,37954.484356163,10009589,Tenevo,NA,4685160.95827355,463313.24017835,,
NA,NA,9644,Legacy verification,Uncertain Feature,Pasture,Pasture,2017-09-20,100,5,3,Construction,"grassland,grassland,47,square embankment",1305.06475571006,1305.06475571006,152.12043762207,2.17581435263006,214.906940127652,0.853034973144531,-0.185596466064453,2.96267700195313,5.78,Certain,56645.690842031,10009404,Bolyarsko,NA,4699311.32311354,445710.447905552,,
NA,NA,8206,Legacy verification,Burial Mound,Annual agriculture,Pasture,2017-09-20,60,2.3,2,Looting,grassland,1597.08458075158,1597.08458075158,168.260955810547,1.1064606477457,347.740352677286,0.753715515136719,-0.729183197021484,2.0167236328125,21.38,Certain,42788.55339879,10009573,Simeonovo,NA,4690396.99360392,468117.748887486,,
NA,NA,8422,Legacy verification,Burial Mound,Scrub,Pasture,2017-09-20,22,2.5,4,Looting,"grassland,#540,543",2806.65508874271,2806.65508874271,127.926666259766,5.4513402411783,37.6979536346831,2.08841800689697,0.263379096984863,7.53129577636719,59.5,Certain,38153.7974577874,10009590,Tenevo,NA,4685355.81195797,463268.453394965,,
NA,NA,9645,Legacy verification,Other,Annual agriculture,Pasture,2017-09-20,30,1.4,4,Construction,"grassland,photo#49-52, water pipe crossroad right on the mound, right under the elevation point.",537.968870238457,537.968870238457,149.040496826172,1.2685336589295,32.2093750741666,0.540868759155273,0.332651138305664,1.5726318359375,48.36,Uncertain,55395.9748021221,10009405,Bolyarsko,NA,4697841.9444339,445501.009174763,,
NA,NA,8207,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-20,60,1.8,3,Agriculture,NA,3401.30116812464,3401.30116812464,149.114349365234,2.39238916295448,295.7102111833,0.811065673828125,0.0732460021972656,3.01399230957031,31.52,Certain,42841.0893037051,10009584,Tenevo,NA,4690371.42208728,466174.88651174,,
NA,NA,8423,Legacy verification,Burial Mound,Scrub,Pasture,2017-09-20,25,2.3,3,Looting,"grassland,#564-6",2789.79178864221,2789.79178864221,138.851715087891,4.21802895650251,12.9077087317323,1.72618675231934,0.81001091003418,5.16310119628906,6.45,Certain,38093.8430821363,10009591,Tenevo,NA,4685260.0301163,463036.652368671,,
NA,NA,8424,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-20,8,1,2,Post-depositional,"grassland,grassland,#567",2799.57936364262,2799.57936364262,131.949356079102,10.145753721001,354.770297310309,4.30049514770508,-0.732181549072266,11.8944778442383,33.94,Certain,38013.1940125841,10009592,Tenevo,NA,4685121.56422531,462681.456679675,,
NA,NA,8208,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-20,60,1.9,3,Agriculture,NA,2395.76508345244,2395.76508345244,115.468376159668,2.76508586907995,306.050046628808,0.956211090087891,0.188684463500977,3.54263305664063,73.74,Certain,43540.3443953619,10009585,Tenevo,NA,4690820.55511027,463477.942906745,,
NA,NA,8425,Legacy verification,Surface Scatter,Pasture,Pasture,2017-09-20,100,9,3,Looting,"grassland,grassland,#571-572,551,575",2766.46745023778,2766.46745023778,109.571022033691,1.51013398957267,111.009386089522,0.630888938903809,-0.507861137390137,2.22824096679688,42.39,Certain,38298.3129294834,NA,NA,NA,4685532.79942257,463481.686830663,,
NA,NA,8209,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-20,30,3.5,3,Construction,"grassland,grassland,second picture facing North,measurements not including house",323.596738748186,323.596738748186,146.454162597656,3.18353064394946,126.474233498174,1.02474021911621,0.0198802947998047,4.11305236816406,63.9,Certain,42687.6491017036,10009586,Tenevo,NA,4689563.55680187,460957.862104218,,
NA,NA,8426,Legacy verification,Burial Mound,Scrub,Scrub,2017-09-20,20,3,2,Looting,#577,1297.9067187961,1297.9067187961,126.00724029541,5.664479307666,357.772705988893,2.30656909942627,0.10381031036377,6.81963348388672,55.6,Certain,39529.6538150223,10009593,Tenevo,NA,4686613.17551474,462406.640756941,,
NA,NA,8210,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-20,20,1.2,2,Looting,"grassland,grassland",1293.98341080976,1293.98341080976,123.980728149414,5.49091896279166,38.5234777018895,2.0666389465332,0.730922698974609,7.60855865478516,9.78,Certain,43662.5944319658,10009587,Tenevo,NA,4690537.32736289,460860.973108814,,
NA,NA,8427,Legacy verification,Other,Scrub,Pasture,2017-09-20,14,1.7,4,Construction,"grassland,#578",907.143612252626,907.143612252626,140.728607177734,8.51446686934191,82.6075553359649,2.65327262878418,0.580011367797852,8.04034423828125,9.12,Uncertain,39925.9209400536,10009594,Tenevo,NA,4686999.3271788,462313.043507117,,
NA,NA,8428,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-20,18,1.65,2,Construction,"grassland,grassland,#580",669.173324260914,669.173324260914,145.065948486328,3.69935534957973,37.2910475858311,1.4780330657959,0.463361740112305,5.00582885742188,14.39,Certain,40152.363020731,10009595,Tenevo,NA,4687210.53835459,462203.21612765,,
NA,NA,8211,Legacy verification,Burial Mound,Scrub,Scrub,2017-09-21,25,1.4,4,Looting,NA,2548.83602357211,2548.83602357211,244.391632080078,2.44445645805398,196.307723231986,1.06653213500977,0.499496459960938,3.52175903320313,45.13,Certain,53990.8211049419,10009938,Boyadzhik,NA,4692808.43080336,439327.798815504,,
NA,NA,8212,Legacy verification,Extinct Burial Mound,Other,Other,2017-09-21,0,0,NA,Construction,"explain in notes,explain in notes",1121.44502373191,1121.44502373191,294.106628417969,6.80787292630338,293.876582391871,2.25152587890625,0.345512390136719,7.93832397460938,77.14,Certain,48433.6319881023,NA,NA,NA,4688478.4950156,442867.132803033,,
NA,NA,8213,Legacy verification,Burial Mound,Forest,Scrub,2017-09-21,25,1.2,4,Looting,only top of the mound enables view to the valley,897.748347821898,897.748347821898,273.976440429688,5.12805795133062,213.075259889874,2.06990432739258,0.389438629150391,5.93527221679688,69.89,Certain,46926.8646403566,10009562,Meden Kladenets,NA,4687522.05356745,444177.746648802,,
NA,NA,8214,Legacy verification,Burial Mound,Forest,Forest,2017-09-21,40,0.4,1,No observation,NA,1654.0971546856,1654.0971546856,246.948104858398,1.03070935193877,304.352182526657,0.353231430053711,0.112710952758789,1.79029846191406,68.23,Certain,47456.4958383273,10007343,Botevo,NA,4688707.0907812,445127.569836948,,
NA,NA,8215,Legacy verification,Extinct Burial Mound,Forest,Forest,2017-09-21,0,0,5,No observation,NA,1687.96917119269,1687.96917119269,245.75634765625,2.41978316875972,344.801351208294,0.997232437133789,0.264673233032227,3.17498779296875,57.19,Certain,47501.630884767,10007344,Botevo,NA,4688737.53634395,445090.048646673,,
NA,NA,8216,Legacy verification,Surface Scatter,Annual agriculture,Annual agriculture,2017-09-21,0,0,NA,Agriculture,NA,1787.63648060001,1787.63648060001,244.279693603516,3.26280072837906,293.603829066449,1.07484245300293,0.557668685913086,3.74458312988281,90.22,Certain,47487.9322950344,NA,NA,NA,4688668.3005904,444997.946724306,,
NA,NA,8217,Legacy verification,Extinct Burial Mound,Pasture,Pasture,2017-09-21,20,0.4,5,No observation,"grassland,grassland",1865.18535958602,1865.18535958602,245.202926635742,0.845193478805311,82.8779066544265,0.387973785400391,0.189201354980469,1.48085021972656,30.32,Certain,47404.9334213676,10007345,Meden Kladenets,NA,4688539.13682622,444941.193405707,,
NA,NA,8429,Legacy verification,Burial Mound,Pasture,Scrub,2017-09-25,25,1.7,4,Excavation,"grassland,#586-587",369.73594777907,369.73594777907,129.31201171875,1.56182975225643,258.953913485712,0.627950668334961,-0.549947738647461,1.65684509277344,17.2,Certain,66188.1986797114,10009241,Zavoy,NA,4713321.90116622,460899.48567248,,
NA,NA,8430,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-25,12,0.8,5,Excavation,"grassland,grassland,#588-591",0,0,135.792205810547,1.25372056175244,238.509248629814,0.579948425292969,-0.426776885986328,1.32508850097656,26.26,Certain,65398.3280749871,2700073,Zavoy,NA,4712545.08419056,461055.087733678,,
NA,NA,8431,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-25,18,0.5,4,Looting,"#592, #593-4 photos of assistants Georgyi i Bozhidar of Zawoi",86.6036313561402,86.6036313561402,137,0.334083794811865,332.470522603905,0.216421127319336,-0.216421127319336,0.8341064453125,42.09,Certain,65571.679855117,2700072,Zavoy,NA,4712736.35349004,461195.298672588,,
NA,NA,8432,Legacy verification,Burial Mound,Scrub,Scrub,2017-09-25,40,3,3,Excavation,scrubby excavated? mound,804.995299117491,804.995299117491,130.013641357422,0.679611372908596,52.5935982610195,0.221782684326172,-0.206642150878906,1,38.57,Certain,63990.1267714913,NA,NA,NA,4711146.66676823,461220.816461585,,
NA,NA,8433,Legacy verification,Extinct Burial Mound,Other,Other,2017-09-25,0,0,5,Urban development,"explain in notes (photovoltaic,explain in notes,#598",106.283201413064,106.283201413064,131.083831787109,0.625925934445862,166.001622907829,0.574417114257813,-0.5694580078125,1.01441955566406,64.62,Certain,61501.3486512644,10010160,Veselinovo,NA,4708852.08017705,463171.716221946,,
NA,NA,8436,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2017-09-25,25,0.8,5,Agriculture,"#617-618,very sprawling mound",1163.20993356912,1163.20993356912,171.731231689453,1.16321986444971,293.693698541574,0.674253463745117,0.647367477416992,1.67562866210938,96.4,Certain,52729.0809803281,10009513,Kozarevo,NA,4700191.35114492,464856.571584436,,
NA,NA,8437,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2017-09-25,20,0.7,5,Agriculture,"#618,very sprawling mound",1131.37691302751,1131.37691302751,171.838775634766,0.532927018232757,80.7121214342211,0.617473602294922,0.617473602294922,0.99908447265625,20.8,Certain,52738.0252217493,NA,NA,NA,4700202.78116778,464888.956649206,,
NA,NA,8218,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2017-09-28,0,0,NA,Agriculture,NA,1034.98449013817,1034.98449013817,141.513809204102,3.29876855978101,4.93666855662851,1.33435249328613,-0.227754592895508,3.75553894042969,39.43,Certain,52592.7740938015,NA,NA,NA,4694148.07508348,444358.341726128,,
NA,NA,8219,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,45,1.9,3,Agriculture,NA,1162.50270231891,1162.50270231891,159.018737792969,1.72562692161793,45.1195006976123,0.698820114135742,0.388917922973633,2.73582458496094,51.45,Certain,52087.5166723114,10009939,Boyadzhik,NA,4693689.98006425,444572.821436292,,
NA,NA,8220,Survey,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,50,0.4,4,Agriculture,NA,1210.48864598738,1210.48864598738,157.165176391602,2.1807655887545,36.1619505773746,0.862836837768555,0.348882675170898,2.98231506347656,16.13,Certain,52090.7487973273,10009940,Boyadzhik,NA,4693715.56018924,444614.454466512,,
NA,NA,8221,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,25,1.2,3,Agriculture,NA,486.77213103996,486.77213103996,153.836959838867,3.30498631705245,286.246346656346,1.02445411682129,0.441537857055664,3.11898803710938,51.43,Certain,54020.1736135757,10009403,Bolyarsko,NA,4698324.45554918,450246.274122454,,
NA,NA,8222,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,30,0.8,4,Agriculture,NA,1258.89847400704,1258.89847400704,150.135223388672,0.982993538602974,137.978996143631,0.444366455078125,-0.362724304199219,1.07521057128906,30.69,Certain,52658.71716349,10009563,Roza,NA,4697016.93520588,450635.42233747,,
NA,NA,8223,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,34,1,4,Agriculture,NA,1467.39786534622,1467.39786534622,154.266036987305,3.09165065443477,284.051431576772,1.04530334472656,0.581314086914063,3,12.59,Certain,51678.7388125377,10009564,Roza,NA,4695745.04530289,450047.011864466,,
NA,NA,8224,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,21,0.6,4,Agriculture,NA,1005.91801567738,1005.91801567738,156.13037109375,0.923424995120857,65.015344375996,0.659158706665039,0.517133712768555,1.71347045898438,54.51,Certain,49617.7665319447,10009565,Roza,NA,4694726.34489691,453296.357566747,,
NA,NA,8225,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,51,1.6,3,Agriculture,NA,2737.48325854887,2737.48325854887,156.302032470703,2.82344449743269,279.021724547142,0.878467559814453,-0.178668975830078,2.6661376953125,53.07,Certain,51554.8827223656,10009566,Roza,NA,4697361.03248506,455330.418918664,,
NA,NA,8226,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-28,32,1.3,4,Agriculture,NA,2731.54490296344,2731.54490296344,150.88215637207,0.673052198098047,341.550757665386,0.479486465454102,0.239233016967773,1.56396484375,43.17,Certain,54144.5852712637,10009567,Bezmer,NA,4699196.63897701,452405.783203664,,
NA,NA,8501,Legacy verification,Burial Mound,Annual agriculture,Scrub,2018-09-10,35,5,2,Looting,"1, 2",232.072118075824,232.072118075824,146.365142822266,4.70237974055438,338.585518546255,1.94160842895508,0.485084533691406,6.2608642578125,62.23,Certain,18620.9922346125,10007356,Malomirovo,NA,4666088.21508985,471208.267579539,,
NA,NA,8502,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-10,45,4,2,Looting,"military lookout and tank embankment s, long ditch, ext no 5,grassland",782.508941982058,782.508941982058,175.295776367188,2.30260282732852,235.817856063018,1.02421379089355,0.121076583862305,3.23751831054688,81.95,Certain,18643.9865519174,10007357,Malomirovo,Excavated by Piotr and Stefan Alexandrov EBA,4666027.55496837,471795.459601312,,
NA,NA,8503,Legacy verification,Uncertain Feature,Pasture,Pasture,2018-09-10,0,0,1,No observation,"hardly recognisable earthen structure on the hilltop, maybe a mound)?,ext 12 and 13 facing sw,grassland,unmeasurable",1068.16405272887,1068.16405272887,173.111114501953,2.30686094456703,347.348459459475,1.00786209106445,0.730728149414063,3.09056091308594,90.61,Certain,18764.3762529635,10007358,Malomirovo,NA,4666103.80024313,472071.042176755,,
NA,NA,8504,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2018-09-10,45,2,4,Agriculture,ext 14,1240.23695666353,1240.23695666353,182,0.177052867390997,226.228767874121,0.412456512451172,0.412456512451172,0.66607666015625,93.53,Certain,18518.8371076142,10007359,Malomirovo,NA,4665816.93492966,472278.258467708,,
NA,NA,8505,Legacy verification,Burial Mound,Scrub,Scrub,2018-09-10,60,6,2,Looting,ext 27,2017.0480898256,2017.0480898256,168.920303344727,2.46829259934835,284.960418652782,1.01904487609863,0.636716842651367,3.07484436035156,92.78,Certain,18944.2136019819,10007360,Malomirovo,NA,4666095.10288,473034.585818696,,
NA,NA,8506,Legacy verification,Burial Mound,Pasture,Other,2018-09-10,60,4,4,Excavation,"plateau on the top, limestone filling from the mound building, ext 33,explain in notes,excavated in the middle",2132.15101108799,2132.15101108799,171,1.42606562669266,38.8826512705808,0.543207168579102,0.207845687866211,2.43896484375,54.68,Certain,18926.2996490489,10007361,Malomirovo,NA,4666049.12295017,473155.084307441,,
NA,NA,8507,Legacy verification,Burial Mound,Annual agriculture,Scrub,2018-09-10,120,15,4,Excavation,"ext 38,excavated in the middle, recheck on the satellite",1391.46441197519,1391.46441197519,178.374450683594,1.78339824969859,306.151490667262,0.618740081787109,0.224407196044922,2.29536437988281,50.36,Certain,19067.9503306619,10007362,Malomirovo,NA,4665960.39992441,474066.299249716,,
NA,NA,8508,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-10,35,1.5,4,Looting,"ext 42,grassland",1337.38676925472,1337.38676925472,179.660842895508,1.45024524652729,183.130524495101,0.539594650268555,0.12483024597168,1.96928405761719,59.35,Certain,19048.4763781031,10007363,Malomirovo,NA,4665917.19878945,474146.549990064,,
NA,NA,8509,Legacy verification,Burial Mound,Pasture,Annual agriculture,2018-09-10,80,5,2,Looting,ext 45,815.695742758891,815.695742758891,176.972991943359,1.30271558479857,136.527296834623,0.442953109741211,0.0765399932861328,2.07023620605469,57.66,Certain,18913.4684919359,10009389,Zlatinitsa,NA,4665953.31517822,474754.404152305,,
NA,NA,8510,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-10,40,4.5,2,Looting,"ext 49,grassland",671.519081242094,671.519081242094,176.054702758789,1.43634746991649,267.921673646118,0.594026565551758,0.20936393737793,2.58509826660156,42.34,Certain,19048.0426478975,10009390,Zlatinitsa,NA,4666120.4712201,474801.020389757,,
NA,NA,8230,Legacy verification,Uncertain Feature,Annual agriculture,Scrub,2018-09-11,18,2,4,Construction,865-866 (second photo from South west),2534.09613175984,2534.09613175984,195.662994384766,2.13988453829491,233.737511048674,0.895425796508789,-0.177915573120117,2.82032775878906,1.81,Certain,17407.4190726428,NA,NA,NA,4665581.32980425,478302.190827989,,
NA,NA,8231,Legacy verification,Uncertain Feature,Pasture,Pasture,2018-09-11,100,0.5,NA,No observation,"867, 868,grassland",2761.37985012225,2761.37985012225,205.723495483398,0.605267948816991,354.344948648043,0.411411285400391,0.228340148925781,1.56080627441406,52.35,Certain,17076.9725187476,NA,NA,NA,4665558.6424949,479833.020905015,,
NA,NA,8511,Legacy verification,Other,Pasture,Pasture,2018-09-11,0,0,NA,No observation,"geodetic marker,taken from behind a fence, therefore no scale,grassland",133.478000847129,133.478000847129,419.643585205078,3.78886649605414,219.471090358597,1.59588241577148,1.0286979675293,5.12991333007813,20.8,Certain,1529.91770794301,NA,NA,NA,4650196.88770286,488807.028394241,,
NA,NA,8512,Legacy verification,Other,Other,Other,2018-09-11,0,0,NA,No observation,"geodetic marker,explain in notes,explain in notes (cemetery,cemetery",151.399553332115,151.399553332115,413.938842773438,3.38866983249252,238.874696118355,1.19081115722656,-0.279289245605469,4.95037841796875,73.02,Certain,1482.37482643147,NA,NA,NA,4650141.31787817,488793.47930733,,
NA,NA,8232,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-11,16,1,4,Agriculture,"871,grassland",1959.69916384868,1959.69916384868,223.735168457031,2.27239990004053,274.412537209377,0.784141540527344,-0.281990051269531,2.1650390625,75.18,Certain,16606.9769147478,10009340,Mamarchevo,NA,4665225.89941929,480925.872846221,,
NA,NA,8513,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-11,30,2.5,3,Urban development,"627-629,grassland",686.3571528367,686.3571528367,352.863677978516,2.51998258831653,132.154073792101,1.37266159057617,-1.26961898803711,3.39813232421875,20.14,Certain,2711.98003396975,10006516,Kraynovo,NA,4651306.73616286,488400.072680638,,
NA,NA,8233,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-11,17,1.3,2,Agriculture,"873,grassland",2119.2158806578,2119.2158806578,230.599700927734,3.65631415379096,268.243681322344,1.13112831115723,-0.0783481597900391,3.64328002929688,70.25,Certain,16841.0641443851,10006442,Bolyarovo,NA,4665500.99142781,481415.140213996,,
NA,NA,8514,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-11,25,2,1,No observation,"630-632,grassland",778.886519471523,778.886519471523,360.724182128906,4.73876182091784,256.65519332959,1.5545654296875,0.537467956542969,5.10598754882813,77.17,Certain,2776.00398372919,10006518,Kraynovo,NA,4651402.31898082,488483.274833799,,
NA,NA,8234,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-11,20,1,3,Construction,"875-876,grassland",1956.71845047757,1956.71845047757,238.136657714844,1.24402655307956,93.5494770782222,0.924890518188477,0.701662063598633,3.01408386230469,39.78,Certain,16943.6798060631,10006443,Bolyarovo,NA,4665620.03196134,481693.18572847,,
NA,NA,8515,Legacy verification,Other,Scrub,Scrub,2018-09-11,0,0,NA,Other,"633-635,637",2171.36266147563,2171.36266147563,376.358123779297,1.39573299170538,24.8833123248037,0.806953430175781,0.07354736328125,3.13909912109375,80.73,Certain,3966.52706330561,NA,NA,NA,4652712.62576923,489059.067565016,,
NA,NA,8235,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-11,20,1.2,3,Agriculture,"879,grassland",1860.4309545999,1860.4309545999,235.817657470703,3.15563360451368,111.410468673522,1.07117462158203,0.555927276611328,4.43190002441406,50.18,Certain,17000.9701470114,10006444,Bolyarovo,NA,4665681.15255749,481772.312063437,,
NA,NA,8516,Legacy verification,Burial Mound,Forest,Scrub,2018-09-11,NA,1.5,3,Looting,638-639,3343.15968857774,3343.15968857774,345.906555175781,2.84503211544384,151.176044609275,1.14691925048828,0.527885437011719,3.58203125,48,Certain,5338.16595285728,10006419,Voden,NA,4654011.12938171,490346.235802293,,
NA,NA,8236,Legacy verification,Other,Annual agriculture,Annual agriculture,2018-09-11,8,0.4,4,Agriculture,883-885,1284.69007449788,1284.69007449788,239.559692382813,4.55208706522695,7.69310485105966,1.9362907409668,0.718189239501953,5.3687744140625,62.27,Certain,17162.1232923748,NA,NA,NA,4665858.24618737,482322.065098175,,
NA,NA,8517,Legacy verification,Other,Forest,Forest,2018-09-11,0,0,NA,No observation,642,3341.7713039991,3341.7713039991,339.155822753906,2.77889051714613,278.600508291997,1.19684600830078,0.946731567382813,3.78482055664063,20.22,Certain,5835.69748412287,NA,NA,NA,4654589.88643857,489377.341212015,,
