"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"421",9432,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-10,"30",30,"2.5","1",NA,200069,NA,456057.0221,4711498.8817,c(456057.0221, 4711498.8817)
"422",9433,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-10,"30",30,"3.5","2",NA,0,NA,455763.5613,4711727.1373,c(455763.5613, 4711727.1373)
"423",9434,NA,"Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"25",20,"1.5","5",NA,200068,NA,455936.7861,4711862.481,c(455936.7861, 4711862.481)
"424",9435,NA,"Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"40",40,"1","5",NA,200070,NA,456645.1054,4711874.0021,c(456645.1054, 4711874.0021)
"425",9436,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-10,"40",40,"4","3",NA,200074,NA,457775.5834,4712043.4035,c(457775.5834, 4712043.4035)
"426",9437,NA,"Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"40",40,"1.7","2",NA,200071,NA,457454.0344,4712317.7031,c(457454.0344, 4712317.7031)
"427",9438,NA,"Extinct Burial Mound","Annual agriculture","Annual agriculture",2010-11-10,"10",10,"0.1","5",NA,200073,NA,457652.8656,4711917.8229,c(457652.8656, 4711917.8229)
"428",9440,NA,"Burial Mound","Annual agriculture","Pasture",2010-11-12,"50",50,"5","1",NA,200041,NA,453198.516,4716267.7614,c(453198.516, 4716267.7614)
"429",9442,"Legacy verification","Burial Mound","Forest","Scrub",NA,"40",40,"1.5","2","Looting",200527,NA,460365.1256,4670853.4936,c(460365.1256, 4670853.4936)
"430",9443,"Legacy verification","Burial Mound","Forest","Scrub",2010-11-17,"25",25,"2","3","Looting",0,NA,460320.6788,4671012.1913,c(460320.6788, 4671012.1913)
"431",9444,"Legacy verification","Burial Mound","Pasture","Scrub",2010-11-17,"40",40,"2","2","Looting",0,NA,460322.131,4671060.1137,c(460322.131, 4671060.1137)
"432",9445,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"20",20,"1.5","4","Agriculture",200526,NA,460109.413,4672626.8813,c(460109.413, 4672626.8813)
"433",9446,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",40,"5","2","Looting",200525,NA,460230.4977,4672819.714,c(460230.4977, 4672819.714)
"434",9447,"Survey","Burial Mound","Annual agriculture","Scrub",2010-11-17,"25",25,"0.5","5","Agriculture",0,NA,460175.5558,4672780.8638,c(460175.5558, 4672780.8638)
"435",9448,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"20",20,"2","4","Looting",200521,NA,459959.414,4675257.3849,c(459959.414, 4675257.3849)
"436",9450,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"25",25,"2","3","Looting",200520,NA,459966.1385,4675327.3747,c(459966.1385, 4675327.3747)
"437",9451,"Survey","Burial Mound","Pasture","Scrub",NA,"20",20,"1","5","Looting",0,NA,459745.4514,4676409.9682,c(459745.4514, 4676409.9682)
"438",9339,"Legacy verification","Burial Mound","Pasture","Pasture",2010-11-11,"20",20,"1.5","2","Looting",200129,NA,438907.8976,4689523.7074,c(438907.8976, 4689523.7074)
"439",9500,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"70",55,"1.6","4 - seriously damaged","Agriculture",0,NA,428798.928294149,4691745.48991178,c(428798.928294149, 4691745.48991178)
"440",9501,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",25,"0.8","3 - damaged","Agriculture",0,NA,428659.514538773,4691602.91596001,c(428659.514538773, 4691602.91596001)
"441",9502,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",40,"1.3","3 - damaged","Agriculture",0,NA,430962.478551886,4690669.8189891,c(430962.478551886, 4690669.8189891)
"442",9503,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",30,"1","3 - damaged","Agriculture",0,NA,430805.785892337,4691256.59317202,c(430805.785892337, 4691256.59317202)
"443",9505,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",30,"2","3 - damaged","Agriculture",0,NA,431266.690971454,4691645.69353148,c(431266.690971454, 4691645.69353148)
"444",9506,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"40",35,"5","2 - minor damage","Animal activity",0,NA,431215.67394338,4691748.29668459,c(431215.67394338, 4691748.29668459)
"445",9507,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",30,"3","2 - minor damage","Looting",0,NA,428623.13973156,4694961.42964221,c(428623.13973156, 4694961.42964221)
"446",9508,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",12,"1.6","4 - seriously damaged","Looting",0,NA,428654.911393445,4694949.89268858,c(428654.911393445, 4694949.89268858)
"447",9509,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",10,"0.3","5 - extinct or near extinct","Looting",0,NA,428682.885799166,4694950.14031246,c(428682.885799166, 4694950.14031246)
"448",8100,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",NA,"4","2 - minor damage","Looting",0,NA,428709.118545951,4694799.83947941,c(428709.118545951, 4694799.83947941)
"449",9510,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"20",16,"3","2 - minor damage","Animal activity",0,NA,428544.966171383,4695032.27152082,c(428544.966171383, 4695032.27152082)
"450",9511,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",14,"2","4 - seriously damaged","Looting",0,NA,428516.241202173,4695067.65347797,c(428516.241202173, 4695067.65347797)
"451",9512,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"20",14.5,"1.2","4 - seriously damaged","Looting",0,NA,428501.608547985,4695088.85254483,c(428501.608547985, 4695088.85254483)
"452",8101,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"12",10,"0.5","5 - extinct or near extinct","Looting",0,NA,428689.34199487,4694848.43204287,c(428689.34199487, 4694848.43204287)
"453",8102,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"20",15,"0.5","5 - extinct or near extinct","Excavation",0,NA,429024.673182161,4694928.92319598,c(429024.673182161, 4694928.92319598)
"454",8300,"Legacy verification","Extinct Burial Mound","Annual agriculture","Scrub",NA,"15",11,"0.5","5 - extinct or near extinct","Agriculture",0,NA,428687.932732531,4694629.88346385,c(428687.932732531, 4694629.88346385)
"455",9513,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",21,"2","3 - damaged","Agriculture",0,NA,428791.944166618,4693958.62556672,c(428791.944166618, 4693958.62556672)
"456",8301,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"17",12,"2.3","2 - minor damage","Post-depositional",0,NA,428637.074768356,4694309.56966019,c(428637.074768356, 4694309.56966019)
"457",8103,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",NA,"0",0,"0","5 - extinct or near extinct","No observation",0,NA,429225.08060576,4695205.66851979,c(429225.08060576, 4695205.66851979)
"458",8302,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"15",NA,"1.5","0 - No observation","Other",0,NA,428309.448709968,4694230.04350717,c(428309.448709968, 4694230.04350717)
"459",8303,"Legacy verification","Burial Mound","Perennial agriculture","Pasture",NA,"22",NA,"2.7","1 - pristine","Agriculture",0,NA,427473.630911635,4694036.20732728,c(427473.630911635, 4694036.20732728)
"460",9515,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",42,"1.6","3 - damaged","Agriculture",0,NA,435932.679940897,4694568.70128664,c(435932.679940897, 4694568.70128664)
"461",8304,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"13",12,"1.4","3 - damaged","Agriculture",0,NA,438132.379236956,4695137.70726751,c(438132.379236956, 4695137.70726751)
"462",8106,"Legacy verification","Burial Mound","Annual agriculture","Perennial agriculture",NA,"55",50,"1.5","3 - damaged","Agriculture",0,NA,438108.26265551,4695541.22891605,c(438108.26265551, 4695541.22891605)
"463",8305,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"22",16,"0.7","3 - damaged","Agriculture",0,NA,438030.166406211,4694794.42448928,c(438030.166406211, 4694794.42448928)
"464",8306,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"22",7,"1","4 - seriously damaged","Agriculture",0,NA,438062.16681614,4694737.61948699,c(438062.16681614, 4694737.61948699)
"465",8107,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"20",11,"0.3","4 - seriously damaged","Looting",0,NA,433295.180273431,4693179.96199345,c(433295.180273431, 4693179.96199345)
"466",9517,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",20,"1","4 - seriously damaged","Agriculture",0,NA,436556.691718922,4695008.62880148,c(436556.691718922, 4695008.62880148)
"467",8108,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",NA,"0",0,"0","5 - extinct or near extinct","Looting",0,NA,433051.362167582,4693366.32599252,c(433051.362167582, 4693366.32599252)
"468",9518,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"0.9","3 - damaged","Agriculture",0,NA,436641.137485742,4695411.29823533,c(436641.137485742, 4695411.29823533)
"469",8109,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",NA,"20",12,"0.2","5 - extinct or near extinct","Looting",0,NA,433034.926041051,4693185.70778411,c(433034.926041051, 4693185.70778411)
"470",8307,"Legacy verification","Extinct Burial Mound","Other","Other",NA,"35",30,"0.5","5 - extinct or near extinct","Agriculture",0,NA,437883.161346582,4693440.65199043,c(437883.161346582, 4693440.65199043)
"471",9519,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"28",25,"1.8","4 - seriously damaged","Looting",0,NA,435400.745467392,4695474.29455278,c(435400.745467392, 4695474.29455278)
"472",8309,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"18",10,"1","5 - extinct or near extinct","Looting",0,NA,437586.877653135,4693566.32751832,c(437586.877653135, 4693566.32751832)
"473",8110,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",40,"1.8","3 - damaged","Agriculture",0,NA,433010.425399184,4694364.92937436,c(433010.425399184, 4694364.92937436)
"474",9520,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"15",12,"0.5","4 - seriously damaged","Looting",0,NA,435098.803602473,4695645.86342618,c(435098.803602473, 4695645.86342618)
"475",8111,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",22,"2.3","2 - minor damage","Animal activity",0,NA,432582.29267676,4694811.08502098,c(432582.29267676, 4694811.08502098)
"476",9521,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"18",16,"1.4","4 - seriously damaged","Looting",0,NA,435084.77975681,4695678.49388865,c(435084.77975681, 4695678.49388865)
"477",8112,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",25,"1.5","2 - minor damage","Looting",0,NA,431996.4942394,4694945.10439671,c(431996.4942394, 4694945.10439671)
"478",9522,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"1.9","4 - seriously damaged","Looting",0,NA,435774.040406129,4696421.77419514,c(435774.040406129, 4696421.77419514)
"479",8113,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"30",30,"1","1 - pristine","No observation",0,NA,431466.57694046,4695139.27667607,c(431466.57694046, 4695139.27667607)
"480",9523,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"33",30,"3","2 - minor damage","Post-depositional",0,NA,435195.479286927,4696421.57871925,c(435195.479286927, 4696421.57871925)
"481",8114,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"40",25,"1","4 - seriously damaged","Looting",0,NA,431329.187155252,4694547.94358591,c(431329.187155252, 4694547.94358591)
"482",8316,"Legacy verification","Burial Mound","Perennial agriculture","Scrub",NA,"25",20,"2.3","2 - minor damage","Looting",0,NA,437123.29200531,4692462.21018053,c(437123.29200531, 4692462.21018053)
"483",8115,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"30",10,"2","2 - minor damage","Looting",0,NA,431758.799635507,4693730.84804661,c(431758.799635507, 4693730.84804661)
"484",8317,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"36",NA,"3","4 - seriously damaged","Looting",0,NA,436784.677778048,4692766.16234166,c(436784.677778048, 4692766.16234166)
"485",9524,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"25",28,"1.8","4 - seriously damaged","Looting",0,NA,434240.79323253,4696282.63712148,c(434240.79323253, 4696282.63712148)
"486",9525,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",30,"2","4 - seriously damaged","Looting",0,NA,434209.777161501,4696316.37996396,c(434209.777161501, 4696316.37996396)
"487",9526,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"40",35,"2.3","1 - pristine","No observation",0,NA,434191.084350828,4696333.37082349,c(434191.084350828, 4696333.37082349)
"488",9527,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"30",25,"1.2","4 - seriously damaged","Looting",0,NA,433968.286695666,4695704.05352454,c(433968.286695666, 4695704.05352454)
"489",8319,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"16",11,"1.7","4 - seriously damaged","Looting",0,NA,436708.7449539,4693399.34250233,c(436708.7449539, 4693399.34250233)
"490",9528,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"40",35,"1.9","2 - minor damage","Looting",0,NA,433954.321312134,4695330.4277156,c(433954.321312134, 4695330.4277156)
"491",9529,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"30",25,"1.9","4 - seriously damaged","Looting",0,NA,434040.764430226,4695320.67887388,c(434040.764430226, 4695320.67887388)
"492",9530,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"42",40,"4","4 - seriously damaged","Looting",0,NA,434095.415648804,4695074.73375842,c(434095.415648804, 4695074.73375842)
"493",8321,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"23",20,"2.2","2 - minor damage","Excavation",0,NA,436406.318486474,4693664.51299218,c(436406.318486474, 4693664.51299218)
"494",8117,"Legacy verification","Extinct Burial Mound","Annual agriculture","Pasture",NA,"15",5,"0","5 - extinct or near extinct","Agriculture",0,NA,433441.645922534,4692413.1493224,c(433441.645922534, 4692413.1493224)
"495",9531,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"19",16,"0.8","3 - damaged","Looting",0,NA,434617.541516941,4694700.19998576,c(434617.541516941, 4694700.19998576)
"496",8323,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"30",25,"1.4","5 - extinct or near extinct","Agriculture",0,NA,435565.534913532,4692747.98804523,c(435565.534913532, 4692747.98804523)
"497",8324,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",20,"0.8","5 - extinct or near extinct","Agriculture",0,NA,434666.707381169,4692652.89251319,c(434666.707381169, 4692652.89251319)
"498",8325,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",25,"1.5","3 - damaged","Agriculture",0,NA,437439.569977168,4688625.22184124,c(437439.569977168, 4688625.22184124)
"499",8327,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"20",NA,"0.5","5 - extinct or near extinct","Agriculture",0,NA,437680.928206815,4689019.26367467,c(437680.928206815, 4689019.26367467)
"500",9532,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"30",30,"2.2","4 - seriously damaged","Looting",0,NA,426780.74325945,4686002.4495416,c(426780.74325945, 4686002.4495416)
"501",8328,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1","4 - seriously damaged","Agriculture",0,NA,437685.93528397,4689086.19281625,c(437685.93528397, 4689086.19281625)
"502",8329,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",20,"0.5","5 - extinct or near extinct","Agriculture",0,NA,437572.637923229,4689038.30728326,c(437572.637923229, 4689038.30728326)
"503",8330,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"23",NA,"0.8","4 - seriously damaged","Agriculture",0,NA,437652.388462734,4688973.36719436,c(437652.388462734, 4688973.36719436)
"504",9533,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",20,"1.6","2 - minor damage","Agriculture",0,NA,427539.681845877,4685452.77744534,c(427539.681845877, 4685452.77744534)
"505",8118,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"50",50,"3.5","1 - pristine","No observation",0,NA,420707.148031346,4690850.87165383,c(420707.148031346, 4690850.87165383)
"506",8331,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"20",18,"0.8","4 - seriously damaged","Agriculture",0,NA,437948.823109623,4689129.5174506,c(437948.823109623, 4689129.5174506)
"507",9534,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"22",18,"1.5","3 - damaged","Agriculture",0,NA,428334.289175186,4686434.56402041,c(428334.289175186, 4686434.56402041)
"508",8119,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"50",45,"3","2 - minor damage","Looting",0,NA,421010.127300651,4691475.59658332,c(421010.127300651, 4691475.59658332)
"509",8332,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",NA,"0.6","5 - extinct or near extinct","Agriculture",0,NA,437927.475553853,4689162.91470726,c(437927.475553853, 4689162.91470726)
"510",9535,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"24",22,"1.8","3 - damaged","Agriculture",0,NA,428518.184765829,4686650.80912005,c(428518.184765829, 4686650.80912005)
"511",8333,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"10",NA,"0.1","5 - extinct or near extinct","Agriculture",0,NA,437949.56925626,4689181.10693531,c(437949.56925626, 4689181.10693531)
"512",8334,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"7",4,"0","5 - extinct or near extinct","Agriculture",0,NA,437966.492341482,4689190.14158888,c(437966.492341482, 4689190.14158888)
